PC1,PC2,PC3,svspp
0.117076976278385,0.945993644302895,1.65677654818466,79
-0.327190523338304,0.806746672117132,-0.0192135610195842,80
-2.37856078786293,1.25043084642391,1.91564197190266,81
1.48253023006577,0.22804949193444,-0.509008851687509,82
0.0410403855651578,0.958231913903663,0.871407707448672,83
-2.3930726848671,1.72022654445607,0.976904382129071,84
0.291460398180245,0.574320084428431,0.838908282678528,85
-1.21517933607268,1.27254282987884,-0.148436824420166,86
1.39339704905808,-0.523863898880998,0.659760785871958,87
-0.54728689985932,1.02116643766163,0.10590757187895,88
-0.0850796598073273,0.0911602362570051,0.288114317573977,90
0.29727236084779,-0.233262124988576,1.0695069096603,91
-2.96224256828189,0.625411161575049,1.7442973976731,92
-0.316976180272787,0.012828168123901,1.09853174116787,93
2.01478850014685,-0.240528085316991,0.0136139402349502,98
-3.65975349773676,0.905243744323612,0.20711372408065,99
0.979020633485503,0.174730799819927,0.16151157194261,100
-4.7297170734569,2.03536058733928,1.3200140265563,101
-2.1316234274189,1.30861374717782,0.641536906211163,102
-1.53885762217387,2.07566856013942,-0.653298834352176,103
-0.174486737755527,1.09993843401811,-0.848385547431315,104
-0.270042216475666,0.955008015191579,0.539266789000719,106
-1.55627522118451,0.439390969772917,2.35559768008281,107
-0.272241816606274,1.568149681374,0.505066706444418,108
1.82505451092417,-0.185169369552646,0.390887515647213,109
1.4829638160971,0.0429402826770086,-0.00458884551472307,110
1.55855514651233,-0.831267935977823,-0.0564299531880736,111
-2.01321127375753,1.27213204667965,-0.590577737747796,112
2.92941621814218,-1.39237592742338,-0.147320338958325,113
1.96688279970501,-0.525230359064025,0.218919431286458,114
3.3434034167916,-1.74531823360307,-0.413836168960797,115
1.58891720408226,-1.10760261950957,0.231968392047326,116
2.07637077821871,0.0528157434258876,-0.323317386486953,117
1.02411501504623,0.195433035355307,0.441626940413563,118
-2.3148574979761,0.715223801833835,0.645384980310416,120
-0.225994749121705,1.05034087761768,0.436819629481363,121
-0.571751263817344,1.75560952825029,-1.6266788229464,123
-0.121067993969383,0.943765665652847,0.895991239274959,124
-2.25833760561326,1.36659401797619,-0.759088206932605,126
-1.86649458318696,1.19842673115597,-0.0921140575203005,127
-0.0271927222339418,1.52142338675616,-0.615417308875096,129
1.49197700155849,0.385297700470851,-1.12633033807853,131
1.38037353905218,0.543044063120316,-0.540820079690782,132
0.988631105063839,0.878455319829582,-1.51465860951247,133
0.664760333377511,1.01909958533419,-0.919579169069197,134
-1.75675701870118,1.82312241057348,-0.838171962293774,135
0.136430514845344,1.27141999400957,-0.566929157616691,136
3.0350274813446,-0.96434992680376,0.09798706060096,137
3.77446039616072,-1.17001674420425,-0.817115114400165,138
-2.81474044745604,1.88942618281546,-0.766963312039919,139
0.0882660754974732,0.726477518783098,-0.21032053771709,141
0.463167743916826,0.492047957271383,0.731166680729713,142
-0.108706640751915,0.196355834020946,-0.0468793543672216,143
0.657570616570265,0.112189154302585,0.753429700621606,144
0.474430455210817,1.25769240841009,-0.543602624181303,145
0.625121914494513,0.596786438418887,0.0448407786243281,146
2.45643851496166,0.0646115764301818,0.151423056816745,148
1.58511985707749,0.247303722223387,0.532857281733756,149
1.92272478840684,-0.553849917607079,0.236029004598651,150
-2.10091126167772,1.94600058641581,0.792335721261126,151
0.100117175175742,0.108784108887841,0.105205962914491,154
-0.452532021623609,-0.282428934958259,1.57202647179424,155
-1.68866924006293,0.37555557217337,1.89756708419351,156
0.327878462269199,0.348389263085682,-0.623207892427803,158
0.686983932698399,-0.616623222543235,0.216788390445547,159
0.665059230028404,-0.667617960625409,0.355849043860879,160
0.738671657444255,-1.26933198437113,0.505253930039722,161
0.132748505071476,0.0312524941862041,-0.573721129653837,162
0.352699083195798,-0.387279675120367,-0.147322934909391,163
-1.2194833024088,0.275110448104948,-0.949747074291802,164
0.872282770821354,-1.32050268847027,1.75454105482954,165
-0.282820173486596,-0.307366593035593,0.224687566697122,166
3.96419463000652,-1.89145675895018,-0.82080361363295,167
-0.768087844624,0.748536363856729,-0.0467714914247386,168
2.32866505071631,-1.43997713256168,-0.572586504954859,169
1.91231046196703,-1.26470358929149,0.202051061209179,170
-0.554568619376055,0.710547080343738,-0.324569481006284,171
-0.972779156886226,0.854484322099382,-0.46615524287984,172
0.327154253530353,-0.311504561023403,0.133805203324587,173
0.517631109075479,-0.0440915071303845,0.197537983862577,174
0.47786464093834,-0.24232851469925,-0.08470971450217,175
0.7277942365228,0.215350809829312,-0.191828338316988,176
-0.898836063969447,0.478624516938456,1.46156030144159,177
-0.500504109950626,0.760627150528928,-1.26613982403113,179
0.586797985657262,-1.4025700287375,0.0638373987172403,180
0.891760046047438,-0.246077592526161,0.984055365989359,181
-0.367250126060765,-0.442020809240728,0.453044115199595,182
0.956096319250395,-1.05645841582522,0.864848712247763,183
0.505843851808166,-0.1744181931481,-1.08565395158875,184
-0.538763949022497,-0.471701125343097,-0.0548601804992589,185
0.870642443296806,0.0670665668958556,0.26437002769086,186
1.15266396418604,0.0535705180594139,0.306145534687682,187
1.19309117484977,-0.0901599559934952,0.0484819829596124,188
-0.162251859097217,-1.63738443095467,0.38256366863248,190
0.835668841561642,0.000608157446975953,0.160754274301004,191
-3.33948265219562,0.129252238964248,1.55575179339659,192
-3.08413183606987,-0.393526819326201,-0.269445876620438,193
1.02236418123115,0.0828709338888922,0.0392456777546154,194
-0.269303466111783,0.794884659222963,-0.511349715301367,195
1.41499220314824,0.85635921086016,-1.10583802366837,196
-3.50144703873085,1.92469484997448,0.172260621363971,197
0.48858631459746,0.189916069622583,0.381326127870551,198
2.8878204074525,-1.06119288734158,-0.245348310486714,199
0.502362109033727,1.20285488561746,-0.824755157990539,202
-2.66155966230567,2.23916743553356,-0.491348757059484,203
-1.51314752680038,1.85175709944398,-0.848269660699476,204
0.197159289279923,-0.118465818873594,-0.791087695577342,205
1.54253457090489,-0.453583303486978,-0.0228375859241264,206
-2.05272536246559,1.1420334663332,0.521511957046469,207
1.42565712104036,0.738282979282299,-1.24601195007599,208
1.48950732899459,0.710181584161821,-1.05372776153806,209
4.71419965981176,-1.51517922118634,0.0589797715996327,210
1.14238115103146,0.989942891640863,-1.65654752909023,211
0.477527292270514,0.599743646745578,-0.294989713898846,212
0.987779249761932,0.0853641174126156,0.00499114290958975,213
1.03050969297795,0.164693453151229,0.143399181065967,221
-0.171436341191045,0.538129335948062,0.00846202874578336,227
3.72100228774245,-1.19659657071198,0.0901644758284187,229
1.06030539073416,-0.351178985621989,-0.154705915821304,231
0.669863974621231,-0.461307548205601,0.235002482961253,232
3.24464891238653,-1.15567628278712,0.730490595008946,234
1.58384217321989,-0.310209803560695,-0.258023527046527,235
3.88769750348524,-0.795247019546022,-0.878004264290398,236
3.19819667685493,-0.506243302561735,-0.814863718414301,237
-1.92350699913475,1.25206238965768,0.112636611688778,239
1.41207468541965,-0.253297739530981,-1.32293776330795,240
0.84439890624886,-0.109805970072599,-0.753866390440025,241
0.717595829456109,-0.0316142277739613,-1.07509882194363,242
0.403259666735959,0.0737458554484588,-0.907508195441372,245
-0.310156909561082,0.0238343833694922,1.61740902083523,246
1.01066110184033,-0.0387742856551866,-0.726374701631408,248
1.51836681048018,-0.672208669147186,-0.136194682506299,249
3.50837504565606,-0.976474786408741,-0.89135611996058,250
3.6838147277069,-1.15927455920359,-0.398880192257812,251
3.88985534241572,-1.24037960661892,-0.372229057844868,252
1.42753483070209,-2.28725415816109,-0.406038055481559,260
-0.119715638642962,-0.148394641852244,0.410856554414974,261
1.63379362290456,-2.24762930587814,0.923658327547148,262
0.253157696736476,-0.0142225005591988,-0.50661600892615,263
-0.774904376927637,0.428926546285395,-0.540546866296874,264
-2.84435597196398,3.00370090096552,1.2133478786805,265
-0.37122679792312,-0.102238365076503,0.971153956186467,266
0.192823604604675,-1.4640663008546,0.406965044054831,267
-0.49535837312066,0.274959003088689,-0.0113699482469968,268
-3.62620543837413,-3.61704647543855,0.870519548501393,270
-5.78189375306106,-2.28880874189095,-0.659527476263702,271
-1.21177964525422,0.124807425132368,0.819797930950274,280
-6.65420814831603,-2.27302203813304,-0.713057563228384,352
-6.4884548398372,-2.57954200868696,-0.875376129969506,353
-6.70058921316637,-2.29017891205804,-0.757067735022689,355
-3.49551216114507,-2.78832940347985,-1.60496967033474,360
-5.72309314194636,-2.25864842180181,-0.213262710963769,362
-1.19714433073971,-3.37855821192153,-0.913092378675089,376
-3.15735884498116,-2.98965269482699,0.353350717547565,378
-4.69997181509187,1.67267429660134,2.75884730646029,380
-2.23508092301131,2.03463806022754,1.10798754806812,384
-0.786744485601575,0.466690256214908,0.591579421866433,390
-1.77030972437546,0.404674180474502,0.431207261965659,396
-0.450191186249862,-0.062978011579201,0.541990226548106,399
3.0996602020361,-1.69697595466582,-0.472711198296414,421
1.12242513602471,-0.187168899427488,0.159885321960414,422
2.58138410496433,-1.03474898725883,-0.202274879583283,423
-0.476883716025709,-0.04641793349914,0.53450344226572,425
0.652658090352273,0.568532614191334,-1.62061555592335,428
1.42029591757654,0.42882765766787,0.199646043084104,429
0.35514095617295,0.882068976250711,-1.20568779324245,434
0.429728614184241,0.572519558631371,-1.56758049255481,435
0.768591585236512,0.344518111715719,-1.18084721415703,436
0.496544052511552,0.601066287817905,-1.83098843558475,437
-0.454165666300901,0.876876648558237,-0.763314672721095,439
-1.6029458769233,0.910439669222876,0.15374981753894,440
0.918750372764663,-0.715604618267768,-2.04993873892714,444
1.81081686022867,-0.460050361470298,-0.657140973028799,446
2.09243638202658,-0.660580337569613,-0.151278184608396,449
1.40868190367434,-0.409053794879295,0.0711973323834412,450
2.47604273595729,-0.844405551457345,-0.0783045793488651,451
1.84885977535688,-0.547667644751933,-0.111657827257168,452
-0.927250065937434,1.8427372595073,0.22486533392086,454
-0.616567338907914,1.58676699068318,0.947295788168622,455
0.991470489036096,0.113399791161718,0.103859805280688,458
0.957063706191703,0.140886324044766,0.0877233131446442,459
0.46377329642445,0.247252368616935,0.271410033722024,461
2.06898283189452,-0.788519523556459,0.267614781631512,462
1.40480526745651,-0.53372188090221,0.0444206660724062,463
2.06230916365434,-0.503365655595107,0.298853835986773,484
0.965318039446868,-0.0173939088753979,-0.24618898403433,486
4.00616946787976,-2.28877998713013,-0.510519962450444,488
-2.02233357697753,0.867916336556961,-0.927289888591754,489
2.13549239617444,-1.08073945265862,-0.386298908790858,490
1.79303584991483,-0.916895665958504,-0.251477397696317,492
0.638320110420922,0.54404810738463,-0.249539884531183,500
0.733959052710854,0.352651811671095,0.418036399144091,526
0.568715462236558,0.539500544032507,-0.176181506329025,527
1.10442737718381,0.455351004515621,-0.61957894272673,529
0.948523026543757,0.88487883159117,-1.87057810205342,530
-3.2534692080765,2.13798704910011,0.921166702918853,536
-2.59121700605546,1.8676090841418,0.675865665536302,537
0.786970093773534,0.488853961775478,-0.217970127680942,539
-2.18244827105193,1.57260644866164,1.15049636724801,541
0.59534856565804,0.57459644741077,-0.222008183626791,546
1.29248245785853,0.176955752450016,0.0582107424776254,549
1.3400077985349,0.10965883567432,0.363681598632738,552
0.751905376871755,0.505476493558155,-0.26615489364514,554
0.364157646143633,0.595166688481005,0.15619215620397,556
1.32775045190957,0.186806530143369,-0.0703777915332695,557
4.25142132624664,-1.15564851905144,-0.895721320941196,559
-0.878068863839935,1.32740089250909,0.101129972460018,562
-1.92437704399204,2.0508572251863,0.152431208740707,563
-1.58871059249064,0.975771156128211,0.740898391692005,564
-0.766014611144464,0.59221135010169,0.836764943906225,567
-1.74853525576719,1.84396341341213,0.178767979333898,568
-1.32916757502961,1.84878539201536,-0.237467760777581,571
0.831287483216122,0.614936761234333,0.205473844344241,573
1.76838998729379,0.784161790513525,-1.64053121095499,576
-1.77411437049269,1.94434465595465,-0.814834921895954,578
0.237296382192958,1.06038360227492,-0.504273437024077,582
-0.224424557554745,1.83269138542985,-2.20696880969641,584
0.284886967209327,1.23949105130948,-0.0128936213127445,592
1.02377768059169,0.728050934786824,-0.695949414087999,595
-1.10947087676222,1.44984711083588,-0.488223121305261,596
-0.647010932210144,1.2227936330041,-0.123761644421047,597
2.29406958844685,-0.821616050554125,1.77785461417662,599
-4.41272962005271,-2.6196088843999,-0.276383922782236,600
-2.64372645142289,-2.75825209617293,-0.952478880682222,601
0.628636453489687,0.458490557577852,0.237913324673819,616
-0.186908099101014,0.0196241908589,0.577896888060672,617
1.12686093753681,-0.767911338382113,1.02699933100085,620
-1.30522951089643,1.86686066918965,0.713203965176649,621
-0.808173066718443,0.935189598980471,0.786429821820462,622
1.92155082847972,-0.355851768639312,0.425647436659319,625
0.548060880025678,0.40196214812505,0.436073139880136,630
0.0605340894038819,0.891444665353791,0.428229604742403,631
0.243719018661081,1.47516023421064,-0.848843093611997,634
0.623043285238297,0.86462043027849,-1.20090611940099,640
-0.925327592768231,1.21821846391864,0.281757902645517,641
1.78345126298461,-0.0697887534084017,0.121503571985822,642
-0.0634371867315561,0.77714439016375,0.648753394118469,643
0.864238575307311,0.631167771240063,0.0561977268937879,650
2.24418007514338,0.174278794228122,-0.569199210098527,651
0.625985715101175,0.503146879046106,0.27442279690667,652
-1.19602240342233,1.74220179733947,0.38207281115524,654
1.40643793973562,0.239507806002267,-0.314051994431913,656
1.85474267112771,0.388098751877189,-1.03570543068,657
0.127914091830046,1.06711455003579,-1.52386850305181,659
2.20722689821128,-0.144980100083568,-0.875543782081808,662
1.581899714979,-0.134334587930465,-0.773046738331622,677
-1.9646577412247,1.28283348835831,0.196566100429384,682
1.47295240448929,-0.351126511744542,0.036909322653853,683
-0.873844165078752,1.00629964378954,-0.880882165129875,694
1.16629567549526,-0.0535173607652964,-0.446370095754793,698
-4.2026741402674,2.69255713627198,0.0796931960198724,700
0.117779828596622,1.6047458056954,-1.46503035850907,702
-2.68488818689854,2.26548869395408,0.0584594562799433,703
-0.128977215981061,0.333836838850215,0.0197839574460554,726
3.84808531417185,-1.6021096126897,0.759420546997857,733
1.10452221023051,-0.335628196916006,0.959395325516899,734
1.30666487630128,-0.278419118967207,0.36611168835888,735
4.90889191832529,-1.65882192719017,0.0380906573356193,738
4.39608332106531,-1.48551130762414,0.0773131686914916,739
-2.41756224670188,2.48503406367306,-0.381674353383757,744
-1.14000450003953,1.85396264819699,-1.00761161478874,745
1.21259230589369,-0.0133653032418044,0.162583234774919,748
1.96484660868018,-0.608969351042774,-0.281811858006503,751
0.0974175733066421,0.120333013463389,0.0888627225688028,752
1.19012014835712,0.0796081285335419,-0.107976070769015,753
1.48622024325298,-0.0469148103544662,-0.109343321881034,755
1.17856725363943,0.0973475998482956,-0.119115888980462,756
1.93316694308859,-0.580471264957555,-0.323237384336127,759
1.24754197072364,-0.36022983635911,0.235263927571273,762
0.351097032632663,-0.32886851312375,0.16197485939202,763
0.553669407589838,-0.0349862910766622,0.60416971210104,764
0.0475443551249738,0.261405037973873,0.307755683201676,765
0.535624609421914,-0.0679414569646272,0.811461901459378,769
-0.0359109448247037,0.294179813135484,0.297955841984356,770
-0.609141942278848,0.657227999598977,0.986595330860582,773
1.90540045128022,-0.12421164797792,0.0501679282056359,780
1.56176504828913,0.0245131093973865,0.038033611446324,781
0.56734001118183,0.672301320639928,-0.391851657002858,783
2.19842548142151,0.0180191462021565,-0.202436083343649,785
2.01480862693803,0.0758596248495918,-0.324899625929957,786
-1.35094127853687,1.72424093567424,-0.47292752949501,788
-0.758605501710384,0.858822964243399,0.889009772620153,789
1.75451499415408,0.171636507072963,-0.339671926435077,793
1.01198712471394,0.481161029607221,-0.369219001129458,794
1.53035756505343,0.00951145308257949,-0.0150844810796923,795
1.45221504762267,-0.11064365065827,0.000926862776298447,796
2.03051218698588,-0.291786399358853,0.432213864105979,798
0.701458814669439,0.353187892316506,0.502478364127137,820
2.0545582743726,-0.21531749461026,-0.0429422406179512,821
-1.24721420157709,1.00849844514119,-0.0652546953731524,822
-1.53084305830428,1.2827968882183,-0.776551625958559,824
1.61391600067019,-0.269844603655336,0.940462771786275,825
2.270713154603,-0.321797672014456,-0.0175502774358645,826
1.93095645217757,-0.175879129847455,-0.00452559857645235,827
1.11528184491913,-0.0240154842934957,0.63653520600779,829
1.68546767661536,-0.881399718934856,4.2883725872201,830
-0.919947504382996,1.01881592347059,0.222868937888249,831
2.06717832696503,-1.02356511091604,3.99238085109984,832
-0.225407221341639,0.340840042450543,2.32409936531919,833
2.21786771951418,-0.643376599924084,1.73727070703236,836
2.20524929659963,-0.185858493296141,0.293839641807035,843
1.98941052260606,-0.000823231239350395,-0.255914801324949,844
2.62404949957874,-0.368638906293074,-0.289655549361763,851
2.17715806859328,-0.412206378692537,-0.00215334508991089,855
0.498326337495844,-0.714610615682011,0.724211624796393,856
0.349986934625222,0.15913401109671,-0.0669626362607372,857
0.437713561024671,0.798617694441456,0.0915992576341569,858
-0.639678451146607,1.54700315805396,-0.748200040681838,860
1.82232415983166,-0.308413454915082,0.420193408256359,861
0.787674348963088,-0.0722834926942816,-0.161865075813006,862
2.41368083089098,-0.407852577316527,0.230458847897193,865
0.652606152896904,0.652667327160569,-0.390960994271494,866
-0.506615993909679,0.986597249481843,0.0495941559527601,867
1.47152330723032,-0.054097871126893,0.0701650614280593,869
-1.77682901537661,1.66530840447659,-0.50954157633699,874
2.46963059484092,-0.362685763917849,-0.902757750360548,876
-0.506861118509491,1.46895440414812,-1.25856069600742,877
1.24348869198323,0.546015757133046,-1.41516956586991,880
2.71417136141147,-0.756307807135187,-0.26930518432027,887
3.61602499769375,-0.570692544217253,-0.684061969851243,890
-2.37782445813564,0.359455842468312,-0.989026481930425,894
-2.38531478926499,1.42355063235675,-0.240755917158453,897
-0.488755562117937,0.303658298884077,-0.254845593160634,899
1.76970586751149,-0.478491739305677,-0.341547919602517,900
-6.90328734154931,-2.7152986920725,-0.940173579656731,926
-5.18030381792389,-2.52813893294746,-1.03775371842095,931
-5.64247978496401,-2.29265233834066,-1.42049774246626,934
-1.21884912557746,1.72102725195501,-1.01286203859638,938
